Artficial_timestamp,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
2000-06-17 00:01:05,491.19,607.46,1484.09,1256.81,9.35,13.66,334.94,2323.99,8717.6,1.08,44.48,314.51,2388.07,8055.25,9.2593,0.02,366,2324,100.0,24.51,14.629
2000-06-18 00:01:05,489.05,604.9,1504.24,1311.27,10.52,15.5,394.49,2318.98,8771.56,1.26,45.42,370.96,2388.23,8125.14,8.648,0.03,369,2319,100.0,28.61,17.0865
2000-06-19 00:01:05,491.19,607.95,1482.48,1253.36,9.35,13.66,334.78,2323.97,8720.61,1.08,44.48,314.91,2388.08,8055.87,9.2421,0.02,364,2324,100.0,24.55,14.6597
2000-06-20 00:01:05,449.44,555.75,1358.8,1131.48,5.48,8.0,193.83,2222.87,8342.18,1.02,42.03,183.65,2387.95,8066.16,9.329,0.02,332,2223,100.0,14.83,8.887
2000-06-21 00:01:05,489.05,605.03,1505.97,1309.55,10.52,15.49,394.24,2318.97,8781.56,1.26,45.4,371.57,2388.21,8123.75,8.662,0.03,369,2319,100.0,28.46,17.1512
2000-06-22 00:01:05,491.19,607.69,1488.68,1251.21,9.35,13.66,335.15,2324.0,8725.73,1.08,44.49,314.55,2388.1,8058.68,9.2514,0.02,365,2324,100.0,24.44,14.6956
2000-06-23 00:01:05,445.0,550.11,1352.2,1121.22,3.91,5.71,139.01,2211.76,8321.31,1.02,41.96,130.63,2387.83,8077.86,9.3806,0.02,331,2212,100.0,10.68,6.3576
2000-06-24 00:01:05,462.54,536.57,1264.71,1047.56,7.05,9.03,175.72,1915.27,8012.36,0.94,36.8,164.47,2028.2,7877.12,10.9486,0.02,307,1915,84.93,14.35,8.6049
2000-06-25 00:01:05,462.54,537.77,1258.93,1056.88,7.05,9.03,175.75,1915.25,8012.44,0.94,36.66,163.64,2028.18,7871.97,10.9107,0.02,308,1915,84.93,14.28,8.6134
2000-06-26 00:01:05,491.19,607.76,1480.62,1254.2,9.35,13.66,334.32,2324.0,8725.36,1.08,44.49,314.48,2388.17,8058.55,9.2401,0.02,365,2324,100.0,24.36,14.6397
2000-06-27 00:01:05,518.67,642.49,1592.95,1407.16,14.62,21.61,553.82,2388.12,9054.3,1.3,47.57,521.12,2388.11,8133.54,8.4522,0.03,394,2388,100.0,38.97,23.2963
2000-06-28 00:01:05,518.67,642.53,1591.67,1411.33,14.62,21.61,552.92,2388.06,9051.57,1.3,47.66,521.49,2388.08,8139.74,8.4673,0.03,393,2388,100.0,38.65,23.2274
2000-06-29 00:01:05,518.67,642.36,1588.11,1410.71,14.62,21.61,553.09,2388.11,9053.77,1.3,47.56,522.02,2388.16,8131.59,8.4575,0.03,394,2388,100.0,38.8,23.4179
2000-06-30 00:01:05,489.05,604.67,1506.27,1308.67,10.52,15.49,393.98,2318.95,8778.89,1.26,45.63,371.27,2388.16,8124.92,8.6664,0.03,370,2319,100.0,28.53,17.0012
2000-07-01 00:01:05,445.0,549.28,1354.74,1131.49,3.91,5.71,138.32,2211.71,8311.2,1.02,42.22,130.52,2387.87,8083.23,9.3813,0.02,332,2212,100.0,10.53,6.3682
2000-07-02 00:01:05,445.0,549.58,1354.81,1127.03,3.91,5.72,138.52,2211.85,8312.6,1.02,42.14,130.83,2387.9,8074.76,9.3426,0.02,331,2212,100.0,10.61,6.2642
2000-07-03 00:01:05,445.0,550.02,1350.85,1128.6,3.91,5.71,137.78,2211.77,8321.8,1.02,42.07,131.03,2387.86,8078.0,9.4195,0.02,330,2212,100.0,10.64,6.4636
2000-07-04 00:01:05,449.44,556.01,1372.22,1135.85,5.48,8.0,194.45,2222.86,8346.48,1.02,41.91,182.84,2387.98,8063.67,9.3156,0.02,335,2223,100.0,15.09,8.8833
2000-07-05 00:01:05,462.54,536.35,1261.93,1046.37,7.05,9.03,175.36,1915.26,8011.29,0.93,36.78,164.03,2028.17,7869.01,10.9072,0.02,307,1915,84.93,14.05,8.5292
2000-07-06 00:01:05,518.67,641.67,1586.49,1410.61,14.62,21.61,553.62,2388.12,9052.51,1.3,47.55,521.31,2388.12,8132.09,8.4605,0.03,392,2388,100.0,38.57,23.2671
2000-07-07 00:01:05,445.0,549.63,1351.03,1129.87,3.91,5.72,138.07,2211.78,8319.53,1.02,42.14,130.36,2387.84,8076.11,9.3991,0.02,331,2212,100.0,10.57,6.4076
2000-07-08 00:01:05,491.19,607.31,1483.7,1255.86,9.35,13.65,333.89,2323.97,8717.99,1.08,44.45,314.55,2388.15,8059.33,9.2309,0.02,365,2324,100.0,24.42,14.6839
2000-07-09 00:01:05,518.67,642.98,1582.67,1410.05,14.62,21.61,552.79,2388.09,9050.76,1.3,47.56,521.33,2388.16,8126.76,8.4148,0.03,393,2388,100.0,38.96,23.3086
2000-07-10 00:01:05,489.05,604.64,1502.64,1305.73,10.52,15.49,394.24,2318.97,8773.26,1.26,45.37,371.22,2388.11,8128.74,8.6541,0.03,368,2319,100.0,28.33,17.18
2000-07-11 00:01:05,462.54,537.07,1265.98,1055.68,7.05,9.03,175.3,1915.28,8008.96,0.94,36.93,164.72,2028.15,7871.2,10.9311,0.02,306,1915,84.93,14.22,8.6474
2000-07-12 00:01:05,445.0,550.12,1349.14,1134.45,3.91,5.71,138.63,2211.87,8322.2,1.02,42.23,130.75,2387.96,8082.67,9.3508,0.02,331,2212,100.0,10.52,6.4137
2000-07-13 00:01:05,462.54,536.86,1255.42,1053.63,7.05,9.03,175.75,1915.22,8007.84,0.94,36.73,164.67,2028.12,7870.09,10.9093,0.02,309,1915,84.93,14.28,8.6373
2000-07-14 00:01:05,462.54,536.98,1263.59,1050.73,7.05,9.03,175.5,1915.27,8004.89,0.94,36.91,164.54,2028.2,7871.28,10.9406,0.02,307,1915,84.93,14.25,8.591
2000-07-15 00:01:05,449.44,555.68,1366.15,1129.07,5.48,8.0,194.85,2222.93,8343.37,1.02,42.01,182.67,2388.06,8060.21,9.3197,0.02,336,2223,100.0,14.79,8.8316
2000-07-16 00:01:05,449.44,555.48,1361.44,1126.76,5.48,8.0,194.06,2222.92,8338.93,1.02,41.99,183.57,2388.02,8061.98,9.3669,0.02,334,2223,100.0,14.85,8.8926
2000-07-17 00:01:05,445.0,549.58,1359.74,1134.01,3.91,5.71,138.91,2211.79,8316.08,1.02,42.21,130.65,2387.89,8081.23,9.428,0.02,331,2212,100.0,10.5,6.3761
2000-07-18 00:01:05,449.44,555.82,1370.0,1128.98,5.48,8.0,193.95,2222.9,8352.63,1.02,41.9,182.92,2388.0,8068.81,9.3149,0.02,334,2223,100.0,14.81,8.8872
2000-07-19 00:01:05,445.0,549.23,1351.84,1133.39,3.91,5.71,138.66,2211.79,8317.35,1.02,42.23,130.68,2387.82,8083.24,9.3312,0.02,329,2212,100.0,10.59,6.2325
2000-07-20 00:01:05,445.0,549.72,1359.49,1127.59,3.91,5.72,139.25,2211.75,8315.13,1.02,42.13,130.4,2387.86,8084.28,9.3896,0.02,329,2212,100.0,10.71,6.3507
2000-07-21 00:01:05,491.19,607.54,1482.66,1251.84,9.35,13.66,334.32,2324.0,8715.86,1.08,44.66,315.11,2388.12,8053.36,9.206,0.03,364,2324,100.0,24.43,14.7368
2000-07-22 00:01:05,449.44,555.41,1365.22,1129.58,5.48,8.0,195.04,2222.89,8345.19,1.02,42.1,183.49,2387.98,8064.03,9.331,0.02,334,2223,100.0,14.8,8.8926
2000-07-23 00:01:05,445.0,549.62,1362.23,1134.75,3.91,5.72,138.04,2211.77,8325.96,1.02,42.21,130.13,2387.89,8078.75,9.3826,0.02,332,2212,100.0,10.62,6.3516
2000-07-24 00:01:05,449.44,556.22,1371.41,1139.37,5.48,8.0,194.57,2222.88,8345.18,1.02,41.98,182.37,2387.97,8068.31,9.3477,0.02,333,2223,100.0,14.97,8.8968
2000-07-25 00:01:05,518.67,643.15,1596.09,1404.31,14.62,21.61,553.8,2388.16,9055.51,1.3,47.73,520.88,2388.12,8132.56,8.4504,0.03,393,2388,100.0,38.65,23.2485
2000-07-26 00:01:05,462.54,537.08,1261.99,1048.23,7.05,9.03,174.98,1915.27,8018.23,0.94,36.73,164.45,2028.2,7875.35,10.8711,0.02,308,1915,84.93,14.28,8.5678
2000-07-27 00:01:05,518.67,642.9,1587.6,1410.19,14.62,21.61,553.1,2388.17,9049.43,1.3,47.41,521.47,2388.13,8139.0,8.4286,0.03,393,2388,100.0,38.72,23.2198
2000-07-28 00:01:05,445.0,549.73,1357.16,1123.34,3.91,5.71,138.07,2211.82,8319.33,1.02,42.28,130.5,2387.83,8078.25,9.3767,0.02,332,2212,100.0,10.7,6.2794
2000-07-29 00:01:05,491.19,607.72,1487.85,1259.85,9.35,13.66,334.44,2323.97,8719.03,1.07,44.51,315.08,2388.09,8055.92,9.1957,0.02,364,2324,100.0,24.52,14.599
2000-07-30 00:01:05,445.0,550.14,1357.52,1130.91,3.91,5.72,138.49,2211.84,8319.44,1.02,42.16,130.88,2387.89,8076.65,9.3302,0.02,331,2212,100.0,10.54,6.4304
2000-07-31 00:01:05,462.54,537.21,1264.24,1046.74,7.05,9.03,175.22,1915.29,8007.18,0.94,36.73,164.79,2028.19,7876.83,10.8941,0.02,308,1915,84.93,14.42,8.4952
2000-08-01 00:01:05,462.54,537.11,1261.53,1052.18,7.05,9.02,175.68,1915.29,8008.66,0.94,36.79,164.78,2028.21,7863.34,10.8829,0.02,308,1915,84.93,14.33,8.5106
2000-08-02 00:01:05,449.44,555.64,1362.32,1134.06,5.48,8.0,195.12,2222.91,8350.44,1.02,41.94,182.91,2387.93,8061.66,9.3757,0.02,335,2223,100.0,14.79,8.894
2000-08-03 00:01:05,518.67,642.71,1592.84,1405.98,14.62,21.61,553.28,2388.08,9049.59,1.3,47.47,521.73,2388.11,8133.35,8.4626,0.03,395,2388,100.0,38.93,23.278
2000-08-04 00:01:05,518.67,642.7,1596.82,1408.43,14.62,21.61,552.85,2388.14,9044.72,1.3,47.66,521.36,2388.13,8129.52,8.4448,0.03,393,2388,100.0,38.77,23.3995
2000-08-05 00:01:05,489.05,604.83,1497.09,1306.96,10.52,15.49,394.11,2319.03,8771.37,1.26,45.55,371.48,2388.18,8120.72,8.6783,0.03,369,2319,100.0,28.47,17.1837
2000-08-06 00:01:05,462.54,537.12,1260.44,1051.69,7.05,9.03,175.05,1915.33,8002.98,0.94,37.0,164.66,2028.16,7871.74,10.9308,0.02,308,1915,84.93,14.31,8.6154
2000-08-07 00:01:05,489.05,605.34,1498.12,1313.32,10.52,15.49,394.31,2318.94,8790.4,1.26,45.53,371.82,2388.18,8131.74,8.6448,0.03,369,2319,100.0,28.46,17.1254
2000-08-08 00:01:05,489.05,605.11,1505.57,1308.9,10.52,15.49,394.28,2318.92,8782.12,1.26,45.46,371.54,2388.2,8125.99,8.6914,0.03,371,2319,100.0,28.53,17.1428
2000-08-09 00:01:05,462.54,537.21,1261.7,1050.7,7.05,9.03,175.35,1915.29,8010.71,0.94,36.75,164.15,2028.15,7876.08,10.92,0.02,308,1915,84.93,14.36,8.6113
2000-08-10 00:01:05,489.05,605.24,1496.4,1310.2,10.52,15.5,394.76,2318.97,8775.75,1.26,45.48,371.15,2388.2,8125.4,8.636,0.03,371,2319,100.0,28.5,17.1364
2000-08-11 00:01:05,445.0,549.9,1354.92,1128.51,3.91,5.71,138.9,2211.84,8324.03,1.02,42.1,130.51,2387.87,8082.94,9.3964,0.02,333,2212,100.0,10.69,6.291
2000-08-12 00:01:05,449.44,555.37,1362.13,1137.12,5.48,8.0,194.47,2222.91,8352.65,1.02,42.12,183.41,2387.99,8060.73,9.3366,0.02,334,2223,100.0,14.8,8.8516
2000-08-13 00:01:05,491.19,607.55,1482.4,1252.61,9.35,13.65,334.06,2323.93,8729.79,1.08,44.48,314.21,2388.11,8064.69,9.2241,0.03,364,2324,100.0,24.36,14.6693
2000-08-14 00:01:05,491.19,607.84,1487.33,1254.67,9.35,13.65,334.36,2323.99,8730.54,1.08,44.78,314.42,2388.14,8061.27,9.2558,0.02,367,2324,100.0,24.42,14.5191
2000-08-15 00:01:05,449.44,555.71,1370.69,1134.64,5.48,8.0,194.2,2222.9,8352.22,1.02,41.87,182.91,2387.99,8062.25,9.365,0.02,332,2223,100.0,14.77,8.9357
2000-08-16 00:01:05,491.19,607.69,1495.08,1258.7,9.35,13.66,334.87,2324.01,8712.59,1.08,44.44,314.24,2388.06,8058.89,9.1918,0.02,366,2324,100.0,24.43,14.7701
2000-08-17 00:01:05,449.44,556.17,1368.34,1136.15,5.48,8.0,194.51,2222.91,8355.45,1.02,42.16,183.02,2388.01,8061.09,9.3733,0.02,336,2223,100.0,14.74,8.9884
2000-08-18 00:01:05,449.44,555.66,1361.44,1136.52,5.48,8.0,194.22,2222.89,8350.73,1.02,42.18,182.85,2388.01,8064.35,9.3269,0.02,335,2223,100.0,14.75,8.903
2000-08-19 00:01:05,462.54,537.26,1269.78,1049.55,7.05,9.02,175.32,1915.29,8010.62,0.94,36.94,164.54,2028.13,7876.42,10.9308,0.02,308,1915,84.93,14.17,8.5066
2000-08-20 00:01:05,491.19,607.41,1494.66,1255.04,9.35,13.65,333.99,2323.96,8729.59,1.07,44.56,314.5,2388.15,8054.86,9.2244,0.02,366,2324,100.0,24.55,14.6501
2000-08-21 00:01:05,489.05,604.84,1494.58,1308.0,10.52,15.5,394.11,2318.98,8774.44,1.26,45.43,371.38,2388.23,8123.8,8.6554,0.03,370,2319,100.0,28.52,17.155
2000-08-22 00:01:05,445.0,549.97,1355.97,1128.72,3.91,5.71,138.2,2211.87,8321.07,1.02,42.32,130.31,2387.89,8082.75,9.4513,0.02,330,2212,100.0,10.5,6.3943
2000-08-23 00:01:05,489.05,605.38,1503.25,1311.37,10.52,15.49,394.07,2318.98,8781.66,1.26,45.56,371.29,2388.23,8130.25,8.7101,0.03,370,2319,100.0,28.59,17.216
2000-08-24 00:01:05,518.67,642.85,1594.18,1406.56,14.62,21.61,553.38,2388.15,9051.51,1.3,47.64,521.15,2388.16,8132.79,8.4833,0.03,394,2388,100.0,38.69,23.3019
2000-08-25 00:01:05,518.67,642.72,1593.62,1414.16,14.62,21.61,552.81,2388.19,9054.59,1.3,47.57,521.39,2388.06,8134.45,8.4601,0.03,394,2388,100.0,38.78,23.1368
2000-08-26 00:01:05,445.0,549.89,1350.31,1133.44,3.91,5.72,139.16,2211.91,8319.02,1.02,42.2,130.1,2387.95,8084.09,9.3733,0.02,330,2212,100.0,10.67,6.2689
2000-08-27 00:01:05,518.67,642.71,1587.74,1408.0,14.62,21.61,552.91,2388.12,9048.06,1.3,47.62,521.36,2388.15,8134.39,8.4426,0.03,394,2388,100.0,38.83,23.1902
2000-08-28 00:01:05,489.05,604.97,1505.98,1313.66,10.52,15.5,393.36,2318.97,8777.35,1.26,45.68,371.49,2388.16,8123.38,8.6767,0.03,370,2319,100.0,28.51,17.1687
2000-08-29 00:01:05,449.44,555.67,1368.31,1133.12,5.48,8.0,194.36,2222.96,8347.62,1.02,41.99,183.01,2387.96,8060.81,9.3403,0.02,335,2223,100.0,14.82,8.8575
2000-08-30 00:01:05,462.54,537.01,1266.71,1050.77,7.05,9.03,175.32,1915.3,8012.32,0.94,37.02,164.94,2028.22,7871.11,10.9057,0.02,308,1915,84.93,14.3,8.586
2000-08-31 00:01:05,445.0,549.35,1358.35,1128.75,3.91,5.71,138.3,2211.77,8317.81,1.02,42.35,130.83,2387.88,8080.71,9.3504,0.02,332,2212,100.0,10.67,6.3284
2000-09-01 00:01:05,462.54,537.02,1261.8,1054.82,7.05,9.03,175.44,1915.37,8002.38,0.94,36.94,164.74,2028.22,7874.95,10.8881,0.02,307,1915,84.93,14.33,8.567
2000-09-02 00:01:05,489.05,605.15,1502.79,1318.59,10.52,15.49,394.61,2318.98,8779.91,1.26,45.58,370.94,2388.16,8130.42,8.6838,0.03,371,2319,100.0,28.55,17.0742
2000-09-03 00:01:05,489.05,605.24,1505.92,1315.74,10.52,15.49,394.29,2318.95,8779.53,1.26,45.47,371.39,2388.15,8126.61,8.6336,0.03,371,2319,100.0,28.49,17.1343
2000-09-04 00:01:05,518.67,643.01,1595.73,1411.58,14.62,21.61,553.52,2388.11,9059.97,1.3,47.57,521.35,2388.16,8133.84,8.4556,0.03,395,2388,100.0,38.76,23.3501
2000-09-05 00:01:05,462.54,537.03,1261.01,1053.31,7.05,9.03,175.3,1915.31,8008.89,0.94,36.93,164.58,2028.23,7870.57,10.9146,0.02,308,1915,84.93,14.4,8.3971
2000-09-06 00:01:05,489.05,605.42,1497.83,1313.77,10.52,15.5,394.09,2319.02,8780.25,1.26,45.46,371.29,2388.19,8124.59,8.6615,0.03,369,2319,100.0,28.53,17.143
2000-09-07 00:01:05,445.0,549.83,1356.18,1128.71,3.91,5.72,138.51,2211.87,8322.56,1.02,42.3,130.73,2387.98,8089.0,9.3732,0.02,331,2212,100.0,10.68,6.4469
2000-09-08 00:01:05,518.67,642.62,1592.32,1402.48,14.62,21.61,552.94,2388.12,9052.81,1.3,47.44,520.84,2388.09,8134.1,8.4431,0.03,392,2388,100.0,38.82,23.2111
2000-09-09 00:01:05,449.44,556.07,1364.74,1132.54,5.48,8.0,195.01,2222.99,8349.07,1.02,42.09,182.61,2388.04,8065.64,9.3701,0.02,334,2223,100.0,14.81,8.8616
2000-09-10 00:01:05,518.67,643.0,1587.75,1409.36,14.62,21.61,553.05,2388.13,9053.0,1.3,47.6,521.3,2388.09,8138.55,8.472,0.03,394,2388,100.0,38.7,23.1941
2000-09-11 00:01:05,518.67,642.61,1591.94,1405.85,14.62,21.61,552.97,2388.12,9059.9,1.3,47.63,521.44,2388.16,8140.28,8.4468,0.03,393,2388,100.0,38.58,23.2915
2000-09-12 00:01:05,445.0,549.51,1355.23,1129.87,3.91,5.72,138.45,2211.9,8317.61,1.02,42.15,130.18,2387.86,8087.4,9.4077,0.02,332,2212,100.0,10.64,6.3621
2000-09-13 00:01:05,462.54,537.05,1271.22,1049.56,7.05,9.03,175.47,1915.39,8017.18,0.94,36.81,164.68,2028.27,7875.22,10.8968,0.02,308,1915,84.93,14.21,8.5589
2000-09-14 00:01:05,449.44,556.08,1370.1,1136.38,5.48,8.0,195.04,2222.95,8360.87,1.02,42.24,182.41,2388.09,8068.58,9.3204,0.02,334,2223,100.0,14.89,8.8627
2000-09-15 00:01:05,489.05,605.34,1501.81,1316.52,10.52,15.5,394.43,2319.02,8782.23,1.26,45.5,371.3,2388.2,8135.47,8.6906,0.03,369,2319,100.0,28.55,17.0936
2000-09-16 00:01:05,518.67,643.02,1587.8,1411.46,14.62,21.61,552.82,2388.11,9061.66,1.3,47.61,521.08,2388.11,8137.96,8.4706,0.03,395,2388,100.0,38.55,23.1528
2000-09-17 00:01:05,489.05,604.92,1506.74,1311.53,10.52,15.49,394.46,2319.05,8779.4,1.26,45.56,371.21,2388.21,8131.69,8.6448,0.03,370,2319,100.0,28.59,17.0733
2000-09-18 00:01:05,518.67,642.65,1594.51,1407.36,14.62,21.61,553.26,2388.19,9060.91,1.3,47.82,521.2,2388.07,8143.5,8.4623,0.03,393,2388,100.0,38.79,23.1918
2000-09-19 00:01:05,518.67,642.55,1590.95,1407.82,14.62,21.61,553.73,2388.2,9057.01,1.3,47.66,520.65,2388.14,8136.46,8.445,0.03,393,2388,100.0,38.82,23.2511
2000-09-20 00:01:05,518.67,642.82,1590.64,1416.82,14.62,21.61,552.85,2388.12,9062.56,1.3,47.74,520.87,2388.13,8142.02,8.4586,0.03,394,2388,100.0,38.75,23.3196
2000-09-21 00:01:05,449.44,555.25,1373.23,1129.34,5.48,8.0,194.55,2222.98,8356.76,1.02,41.93,182.96,2388.08,8065.12,9.3375,0.02,334,2223,100.0,14.9,8.974
2000-09-22 00:01:05,445.0,550.31,1352.0,1127.31,3.91,5.71,138.83,2211.93,8329.99,1.02,42.36,130.14,2387.9,8093.36,9.3863,0.02,332,2212,100.0,10.5,6.3107
2000-09-23 00:01:05,518.67,642.9,1593.71,1413.37,14.62,21.61,552.83,2388.16,9061.72,1.3,47.68,520.93,2388.13,8138.18,8.4804,0.03,392,2388,100.0,38.66,23.3474
2000-09-24 00:01:05,489.05,605.3,1501.43,1319.42,10.52,15.49,394.11,2318.97,8781.29,1.26,45.52,371.6,2388.22,8134.06,8.6717,0.03,369,2319,100.0,28.57,17.0289
2000-09-25 00:01:05,449.44,556.32,1366.65,1138.99,5.48,8.0,194.73,2223.01,8355.04,1.02,42.16,183.12,2388.1,8078.58,9.3786,0.02,333,2223,100.0,14.85,8.8864
2000-09-26 00:01:05,491.19,607.72,1488.71,1259.07,9.35,13.66,334.79,2324.03,8723.77,1.08,44.7,314.91,2388.12,8066.36,9.2494,0.03,366,2324,100.0,24.24,14.725
2000-09-27 00:01:05,445.0,550.08,1358.69,1136.74,3.91,5.72,138.67,2211.96,8328.11,1.02,42.11,130.25,2388.0,8084.93,9.4398,0.02,331,2212,100.0,10.74,6.3047
2000-09-28 00:01:05,518.67,642.84,1598.98,1411.78,14.62,21.61,552.4,2388.17,9062.1,1.3,47.59,521.29,2388.17,8137.96,8.4451,0.03,394,2388,100.0,38.89,23.2472
2000-09-29 00:01:05,445.0,550.0,1357.67,1130.95,3.91,5.71,139.28,2211.88,8321.43,1.02,42.18,130.56,2388.0,8087.1,9.4008,0.02,332,2212,100.0,10.59,6.3293
2000-09-30 00:01:05,445.0,550.02,1355.93,1128.47,3.91,5.72,138.64,2211.96,8327.13,1.02,42.17,130.45,2387.99,8081.88,9.4087,0.02,333,2212,100.0,10.51,6.3157
2000-10-01 00:01:05,449.44,556.08,1368.75,1131.29,5.48,8.0,194.4,2222.98,8356.01,1.02,41.97,183.01,2388.12,8074.97,9.3553,0.02,335,2223,100.0,14.9,8.8167
2000-10-02 00:01:05,445.0,549.86,1363.3,1133.58,3.91,5.72,138.15,2211.94,8327.25,1.02,42.16,130.21,2388.01,8089.09,9.3869,0.02,333,2212,100.0,10.5,6.3135
2000-10-03 00:01:05,491.19,608.13,1483.68,1259.32,9.35,13.66,335.17,2324.06,8731.5,1.08,44.66,314.26,2388.2,8069.07,9.2305,0.02,367,2324,100.0,24.35,14.5384
2000-10-04 00:01:05,445.0,550.07,1360.33,1123.27,3.91,5.72,138.58,2211.9,8334.58,1.02,42.36,130.6,2387.98,8085.79,9.4258,0.02,333,2212,100.0,10.43,6.3025
2000-10-05 00:01:05,462.54,537.33,1261.76,1057.49,7.05,9.03,175.55,1915.41,8013.32,0.94,37.0,164.24,2028.29,7876.92,10.9032,0.02,307,1915,84.93,14.27,8.5473
2000-10-06 00:01:05,489.05,605.0,1504.61,1315.29,10.52,15.49,393.67,2319.01,8794.88,1.26,45.61,371.15,2388.21,8135.61,8.6861,0.03,370,2319,100.0,28.44,17.0584
2000-10-07 00:01:05,491.19,607.51,1491.64,1258.83,9.35,13.66,333.98,2324.11,8736.01,1.08,44.61,314.64,2388.15,8064.75,9.2233,0.03,366,2324,100.0,24.37,14.6255
2000-10-08 00:01:05,462.54,537.14,1264.91,1053.41,7.05,9.03,175.36,1915.44,8011.18,0.94,36.82,163.96,2028.36,7880.7,10.9416,0.02,307,1915,84.93,14.24,8.5031
2000-10-09 00:01:05,489.05,605.11,1506.46,1312.85,10.52,15.5,394.22,2319.04,8784.38,1.26,45.76,371.08,2388.16,8137.61,8.664,0.03,369,2319,100.0,28.35,17.0152
2000-10-10 00:01:05,445.0,549.62,1363.7,1128.57,3.91,5.71,138.54,2211.98,8334.26,1.02,42.1,130.21,2388.0,8087.89,9.375,0.02,331,2212,100.0,10.51,6.3104
2000-10-11 00:01:05,445.0,549.5,1356.82,1128.85,3.91,5.72,138.59,2211.94,8327.05,1.02,42.29,129.99,2387.99,8090.35,9.4002,0.02,330,2212,100.0,10.45,6.4881
2000-10-12 00:01:05,489.05,605.05,1508.78,1319.87,10.52,15.5,394.03,2318.98,8783.55,1.26,45.67,371.02,2388.22,8132.05,8.6436,0.03,370,2319,100.0,28.39,17.0733
2000-10-13 00:01:05,445.0,550.19,1352.57,1135.8,3.91,5.72,138.5,2212.02,8332.33,1.02,42.35,130.38,2388.1,8092.72,9.3928,0.02,332,2212,100.0,10.26,6.3272
2000-10-14 00:01:05,449.44,555.58,1368.62,1131.51,5.48,8.0,194.44,2223.05,8353.96,1.02,42.22,183.16,2388.22,8073.51,9.3703,0.02,337,2223,100.0,14.77,8.8402
2000-10-15 00:01:05,491.19,607.39,1488.35,1252.61,9.35,13.66,333.72,2324.02,8726.73,1.07,44.52,314.89,2388.23,8070.06,9.2536,0.02,366,2324,100.0,24.56,14.5794
2000-10-16 00:01:05,491.19,607.96,1488.29,1259.6,9.35,13.66,334.4,2324.03,8733.77,1.08,44.69,314.34,2388.18,8066.14,9.2232,0.03,367,2324,100.0,24.49,14.5836
