Artficial_timestamp,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
2000-06-22 00:01:48,462.54,536.6,1255.22,1038.1,7.05,9.02,175.87,1915.35,8011.33,0.94,36.7,164.94,2028.29,7879.24,10.8455,0.02,307,1915,84.93,14.26,8.6354
2000-06-23 00:01:48,462.54,536.84,1262.71,1041.31,7.05,9.02,176.51,1915.35,8014.03,0.94,36.49,165.5,2028.27,7878.72,10.7838,0.02,307,1915,84.93,14.19,8.5913
2000-06-24 00:01:48,445.0,549.33,1347.25,1116.98,3.91,5.71,139.52,2211.95,8315.31,1.02,41.8,131.21,2388.04,8090.02,9.2995,0.02,330,2212,100.0,10.69,6.3068
2000-06-25 00:01:48,445.0,549.49,1354.21,1111.4,3.91,5.71,138.87,2211.98,8324.57,1.02,41.83,130.64,2388.05,8088.51,9.2884,0.02,329,2212,100.0,10.77,6.4293
2000-06-26 00:01:48,518.67,642.2,1589.15,1396.98,14.62,21.6,556.42,2388.07,9062.45,1.3,47.29,524.08,2388.05,8143.77,8.377,0.03,392,2388,100.0,39.26,23.4561
2000-06-27 00:01:48,449.44,555.47,1357.61,1124.06,5.48,7.99,195.54,2222.98,8349.9,1.03,41.55,183.67,2388.16,8073.8,9.2668,0.02,333,2223,100.0,15.03,8.9928
2000-06-28 00:01:48,449.44,555.36,1362.24,1125.83,5.48,7.99,195.57,2223.01,8351.98,1.03,41.65,184.27,2388.1,8067.62,9.2541,0.02,334,2223,100.0,15.1,9.0927
2000-06-29 00:01:48,518.67,642.53,1588.04,1399.7,14.62,21.6,557.2,2388.03,9062.8,1.3,47.18,524.52,2388.07,8148.93,8.382,0.03,392,2388,100.0,39.24,23.4836
2000-06-30 00:01:48,491.19,606.45,1476.52,1240.28,9.35,13.65,335.69,2323.9,8726.45,1.08,44.22,316.51,2388.1,8068.51,9.1634,0.02,364,2324,100.0,24.85,14.7603
2000-07-01 00:01:48,462.54,536.36,1257.38,1039.21,7.05,9.02,175.53,1915.36,8008.51,0.94,36.6,164.65,2028.32,7879.67,10.8264,0.02,306,1915,84.93,14.36,8.6014
2000-07-02 00:01:48,489.05,604.37,1497.94,1298.43,10.52,15.48,396.23,2318.94,8780.91,1.26,45.21,373.08,2388.07,8139.41,8.652,0.03,367,2319,100.0,28.89,17.2359
2000-07-03 00:01:48,491.19,606.63,1477.48,1232.36,9.35,13.64,335.88,2323.94,8729.45,1.08,44.14,316.32,2388.05,8064.35,9.17,0.02,365,2324,100.0,24.52,14.7763
2000-07-04 00:01:48,449.44,555.15,1363.45,1123.85,5.48,7.99,195.3,2223.03,8349.81,1.03,41.66,183.44,2388.12,8070.66,9.2253,0.02,333,2223,100.0,15.01,8.9665
2000-07-05 00:01:48,445.0,549.26,1346.67,1113.83,3.91,5.71,138.79,2211.94,8323.78,1.03,41.88,131.22,2388.05,8085.38,9.2616,0.02,328,2212,100.0,10.78,6.4901
2000-07-06 00:01:48,489.05,604.92,1491.29,1306.75,10.52,15.49,396.41,2318.9,8781.25,1.26,45.18,373.62,2388.1,8141.61,8.5909,0.03,367,2319,100.0,28.8,17.2414
2000-07-07 00:01:48,445.0,549.13,1350.94,1120.02,3.91,5.71,140.06,2212.0,8322.83,1.03,41.92,131.36,2388.05,8087.92,9.3168,0.02,329,2212,100.0,10.69,6.4354
2000-07-08 00:01:48,462.54,536.7,1255.01,1042.61,7.05,9.02,175.65,1915.34,8007.8,0.94,36.34,165.11,2028.31,7876.48,10.767,0.02,305,1915,84.93,14.13,8.5761
2000-07-09 00:01:48,489.05,604.42,1495.99,1305.56,10.52,15.49,396.1,2318.93,8777.86,1.26,45.18,373.35,2388.09,8141.05,8.577,0.03,366,2319,100.0,28.71,17.1981
2000-07-10 00:01:48,462.54,536.08,1257.33,1040.65,7.05,9.02,175.8,1915.35,8011.99,0.94,36.51,164.89,2028.22,7876.41,10.8452,0.02,305,1915,84.93,14.58,8.5989
2000-07-11 00:01:48,489.05,604.33,1496.48,1306.78,10.52,15.48,395.65,2318.85,8780.7,1.26,45.17,372.65,2388.09,8135.1,8.6019,0.03,367,2319,100.0,28.92,17.2444
2000-07-12 00:01:48,489.05,604.13,1505.36,1301.48,10.52,15.48,396.49,2318.87,8779.57,1.26,45.23,373.65,2388.07,8133.44,8.5781,0.03,368,2319,100.0,28.8,17.2107
2000-07-13 00:01:48,449.44,554.92,1361.5,1121.59,5.48,7.99,195.4,2223.04,8347.72,1.03,41.5,184.26,2388.12,8073.31,9.2582,0.02,332,2223,100.0,15.04,8.9011
2000-07-14 00:01:48,445.0,549.14,1354.71,1118.06,3.91,5.71,139.45,2211.98,8326.63,1.03,41.97,131.51,2388.07,8089.38,9.281,0.02,330,2212,100.0,10.68,6.4041
2000-07-15 00:01:48,491.19,606.88,1484.51,1240.41,9.35,13.64,335.64,2323.96,8722.01,1.08,44.2,316.64,2388.07,8064.51,9.1486,0.02,363,2324,100.0,24.73,14.7543
2000-07-16 00:01:48,449.44,555.03,1361.77,1127.1,5.48,7.99,195.01,2222.99,8342.97,1.02,41.75,184.25,2388.08,8071.98,9.2756,0.02,332,2223,100.0,14.94,8.8894
2000-07-17 00:01:48,445.0,548.88,1351.08,1113.82,3.91,5.71,139.11,2212.01,8324.8,1.02,41.87,131.01,2388.04,8086.55,9.282,0.02,330,2212,100.0,10.58,6.4053
2000-07-18 00:01:48,445.0,549.25,1345.63,1126.29,3.91,5.71,140.13,2211.98,8320.5,1.03,41.84,130.78,2388.11,8091.89,9.2823,0.02,331,2212,100.0,10.79,6.3762
2000-07-19 00:01:48,445.0,549.09,1350.89,1118.99,3.91,5.71,139.24,2211.95,8329.05,1.02,41.98,130.96,2388.13,8087.72,9.3032,0.02,330,2212,100.0,10.73,6.4098
2000-07-20 00:01:48,462.54,536.04,1255.29,1045.49,7.05,9.02,175.97,1915.37,8012.7,0.94,36.52,165.21,2028.3,7874.13,10.8222,0.02,305,1915,84.93,14.41,8.6355
2000-07-21 00:01:48,445.0,549.11,1348.92,1120.74,3.91,5.71,138.79,2212.0,8326.84,1.02,41.83,131.39,2388.1,8085.62,9.2878,0.02,329,2212,100.0,10.77,6.42
2000-07-22 00:01:48,445.0,549.06,1345.33,1117.16,3.91,5.71,139.41,2211.98,8328.09,1.03,41.79,131.83,2388.07,8089.56,9.3128,0.02,330,2212,100.0,10.55,6.3621
2000-07-23 00:01:48,518.67,642.04,1588.34,1400.09,14.62,21.6,556.38,2388.08,9062.22,1.3,47.36,524.05,2388.03,8145.48,8.3713,0.03,391,2388,100.0,39.0,23.5162
2000-07-24 00:01:48,462.54,536.9,1262.87,1042.79,7.05,9.02,176.61,1915.44,8019.06,0.94,36.39,165.54,2028.27,7878.21,10.8341,0.02,304,1915,84.93,14.34,8.6192
2000-07-25 00:01:48,462.54,536.83,1254.58,1048.32,7.05,9.02,175.88,1915.44,8009.68,0.94,36.46,165.2,2028.27,7883.87,10.8494,0.02,308,1915,84.93,14.37,8.5747
2000-07-26 00:01:48,489.05,604.68,1495.63,1304.52,10.52,15.48,396.58,2318.92,8783.54,1.26,45.07,373.41,2388.08,8135.76,8.5811,0.03,370,2319,100.0,28.86,17.3331
2000-07-27 00:01:48,445.0,549.73,1347.07,1112.27,3.91,5.71,138.54,2212.0,8323.81,1.03,41.82,131.2,2388.06,8088.01,9.2933,0.02,331,2212,100.0,10.7,6.3061
2000-07-28 00:01:48,449.44,555.31,1363.89,1125.64,5.48,8.0,195.49,2223.02,8356.4,1.03,41.73,184.32,2388.11,8070.9,9.2204,0.02,333,2223,100.0,14.88,8.9367
2000-07-29 00:01:48,518.67,642.01,1585.63,1400.67,14.62,21.6,556.49,2388.09,9061.76,1.3,47.36,524.06,2388.02,8137.34,8.3532,0.03,392,2388,100.0,39.12,23.5343
2000-07-30 00:01:48,518.67,641.69,1580.4,1393.86,14.62,21.6,556.12,2388.03,9054.61,1.3,47.31,524.18,2387.98,8140.28,8.3545,0.03,393,2388,100.0,39.13,23.4603
2000-07-31 00:01:48,449.44,555.31,1357.61,1130.42,5.48,7.99,195.36,2222.98,8355.18,1.03,41.8,183.59,2388.1,8077.02,9.2229,0.02,333,2223,100.0,15.14,9.0192
2000-08-01 00:01:48,491.19,606.82,1477.45,1250.64,9.35,13.65,336.34,2323.99,8721.22,1.08,44.15,316.67,2388.17,8074.87,9.1319,0.02,365,2324,100.0,24.63,14.7686
2000-08-02 00:01:48,462.54,536.66,1253.09,1042.78,7.05,9.02,175.79,1915.38,8013.98,0.94,36.48,165.09,2028.29,7884.33,10.813,0.02,305,1915,84.93,14.3,8.6959
2000-08-03 00:01:48,445.0,549.39,1349.07,1122.71,3.91,5.71,139.27,2212.04,8323.72,1.03,42.06,131.26,2388.09,8092.63,9.3122,0.02,330,2212,100.0,10.77,6.3646
2000-08-04 00:01:48,445.0,549.49,1347.0,1122.96,3.91,5.71,138.51,2212.02,8323.19,1.02,41.94,131.02,2388.08,8090.38,9.2925,0.02,330,2212,100.0,10.79,6.3894
2000-08-05 00:01:48,449.44,554.96,1358.97,1130.84,5.48,7.99,195.59,2223.04,8345.85,1.03,41.83,183.84,2388.15,8067.9,9.2468,0.02,333,2223,100.0,15.07,9.15
2000-08-06 00:01:48,518.67,642.32,1593.48,1395.48,14.62,21.6,556.36,2388.1,9066.75,1.3,47.27,523.54,2388.08,8142.62,8.3659,0.03,391,2388,100.0,39.13,23.3564
2000-08-07 00:01:48,445.0,549.4,1346.53,1117.98,3.91,5.71,138.9,2212.0,8329.06,1.03,41.9,130.54,2388.05,8094.35,9.2963,0.02,329,2212,100.0,10.64,6.3324
2000-08-08 00:01:48,445.0,549.37,1348.89,1119.3,3.91,5.71,139.54,2211.99,8323.43,1.03,41.88,131.07,2388.09,8092.99,9.3018,0.02,330,2212,100.0,10.72,6.3172
2000-08-09 00:01:48,491.19,607.55,1485.39,1242.88,9.35,13.64,336.79,2323.93,8727.96,1.08,44.44,316.57,2388.14,8068.1,9.1658,0.02,365,2324,100.0,24.56,14.7923
2000-08-10 00:01:48,462.54,536.22,1255.86,1046.81,7.05,9.02,175.95,1915.39,8003.4,0.94,36.62,165.04,2028.35,7876.94,10.8353,0.02,305,1915,84.93,14.26,8.5539
2000-08-11 00:01:48,518.67,642.43,1584.07,1394.63,14.62,21.6,556.1,2388.02,9060.75,1.3,47.25,524.12,2388.06,8146.99,8.3747,0.03,393,2388,100.0,39.07,23.5811
2000-08-12 00:01:48,445.0,549.45,1350.85,1115.92,3.91,5.71,139.11,2212.0,8323.39,1.02,41.84,130.61,2388.09,8088.05,9.2714,0.02,330,2212,100.0,10.64,6.4796
2000-08-13 00:01:48,445.0,549.28,1347.73,1120.65,3.91,5.71,139.28,2211.97,8330.64,1.03,41.75,131.48,2388.13,8090.92,9.2795,0.02,330,2212,100.0,10.76,6.3832
2000-08-14 00:01:48,445.0,548.97,1346.23,1121.75,3.91,5.71,139.17,2212.02,8321.7,1.03,41.94,130.75,2388.06,8090.62,9.2864,0.02,330,2212,100.0,10.66,6.3551
2000-08-15 00:01:48,491.19,607.15,1477.52,1251.69,9.35,13.64,336.56,2324.0,8727.97,1.08,44.07,316.36,2388.15,8070.12,9.155,0.02,364,2324,100.0,24.66,14.7935
2000-08-16 00:01:48,449.44,555.33,1362.25,1127.24,5.48,7.99,195.41,2223.0,8347.31,1.03,41.75,184.15,2388.12,8071.83,9.2497,0.02,332,2223,100.0,15.04,8.9957
2000-08-17 00:01:48,491.19,607.8,1488.88,1235.61,9.35,13.64,335.7,2323.9,8727.34,1.08,44.17,315.92,2388.06,8068.13,9.178,0.02,363,2324,100.0,24.83,14.7674
2000-08-18 00:01:48,449.44,555.25,1361.33,1119.14,5.48,7.99,195.31,2223.0,8350.85,1.03,41.55,184.03,2388.07,8071.22,9.2757,0.02,333,2223,100.0,15.08,8.9394
2000-08-19 00:01:48,491.19,606.93,1485.98,1247.54,9.35,13.64,336.09,2323.96,8721.08,1.08,44.09,316.0,2388.08,8066.2,9.1499,0.02,363,2324,100.0,24.63,14.7757
2000-08-20 00:01:48,445.0,549.54,1353.31,1118.09,3.91,5.71,139.39,2211.99,8324.32,1.02,41.78,131.28,2388.1,8089.58,9.2779,0.02,331,2212,100.0,10.53,6.3848
2000-08-21 00:01:48,462.54,536.63,1253.73,1052.83,7.05,9.02,176.34,1915.4,8016.41,0.94,36.52,164.92,2028.32,7878.33,10.8345,0.02,307,1915,84.93,14.21,8.6334
2000-08-22 00:01:48,518.67,642.31,1584.99,1397.6,14.62,21.6,556.23,2388.07,9063.09,1.3,47.34,523.94,2388.05,8143.46,8.3462,0.03,394,2388,100.0,39.17,23.5315
2000-08-23 00:01:48,518.67,641.72,1584.77,1399.99,14.62,21.6,556.79,2388.08,9058.94,1.3,47.21,524.02,2388.07,8140.72,8.3753,0.03,393,2388,100.0,39.16,23.4585
2000-08-24 00:01:48,445.0,549.2,1350.95,1121.82,3.91,5.71,139.15,2212.04,8322.75,1.02,41.98,131.1,2388.07,8093.94,9.3297,0.02,330,2212,100.0,10.65,6.4386
2000-08-25 00:01:48,462.54,536.89,1266.86,1038.38,7.05,9.02,175.6,1915.43,8006.58,0.94,36.37,164.86,2028.3,7870.65,10.7858,0.02,307,1915,84.93,14.45,8.6704
2000-08-26 00:01:48,445.0,549.08,1348.04,1124.7,3.91,5.71,139.85,2212.03,8323.86,1.03,41.97,131.35,2388.08,8094.82,9.3004,0.02,330,2212,100.0,10.65,6.4324
2000-08-27 00:01:48,462.54,536.74,1255.46,1040.59,7.05,9.02,176.58,1915.32,8012.17,0.94,36.51,165.64,2028.33,7881.87,10.8083,0.02,307,1915,84.93,14.31,8.5486
2000-08-28 00:01:48,449.44,556.1,1365.61,1119.31,5.48,7.99,194.85,2223.02,8353.81,1.03,41.66,184.62,2388.05,8077.47,9.2684,0.02,331,2223,100.0,14.98,9.1311
2000-08-29 00:01:48,445.0,549.06,1349.82,1114.7,3.91,5.71,139.72,2211.95,8325.2,1.02,41.76,131.2,2388.05,8087.59,9.2723,0.02,329,2212,100.0,10.63,6.3736
2000-08-30 00:01:48,449.44,555.15,1352.41,1112.78,5.48,7.99,194.73,2223.02,8350.17,1.03,41.77,183.94,2388.06,8069.53,9.2759,0.02,334,2223,100.0,14.78,8.9517
2000-08-31 00:01:48,489.05,604.14,1504.08,1304.75,10.52,15.48,396.53,2318.89,8782.66,1.26,45.27,373.51,2388.04,8136.38,8.6043,0.03,369,2319,100.0,28.69,17.1954
2000-09-01 00:01:48,489.05,604.51,1492.47,1296.34,10.52,15.48,395.89,2318.88,8779.78,1.26,45.03,372.73,2388.05,8137.41,8.6294,0.03,368,2319,100.0,28.82,17.3335
2000-09-02 00:01:48,462.54,536.88,1260.01,1034.85,7.05,9.02,176.3,1915.4,8016.15,0.94,36.65,164.98,2028.33,7881.87,10.83,0.02,307,1915,84.93,14.43,8.6599
2000-09-03 00:01:48,489.05,604.37,1497.79,1303.7,10.52,15.48,396.09,2318.87,8785.31,1.26,45.2,372.77,2388.03,8131.27,8.5789,0.03,368,2319,100.0,28.86,17.284
2000-09-04 00:01:48,489.05,604.36,1493.59,1296.63,10.52,15.48,396.44,2318.89,8786.57,1.26,45.26,372.81,2388.08,8136.39,8.5783,0.03,367,2319,100.0,28.75,17.3028
2000-09-05 00:01:48,518.67,642.47,1581.21,1398.88,14.62,21.6,556.07,2388.07,9063.4,1.3,47.24,523.91,2388.1,8145.5,8.3885,0.03,392,2388,100.0,39.1,23.5309
2000-09-06 00:01:48,491.19,607.04,1479.93,1249.01,9.35,13.64,337.13,2324.01,8723.28,1.08,44.11,316.08,2388.05,8065.06,9.1669,0.02,365,2324,100.0,24.6,14.7665
2000-09-07 00:01:48,462.54,536.96,1256.19,1037.69,7.05,9.02,176.04,1915.39,8006.54,0.94,36.37,165.62,2028.2,7873.36,10.8465,0.02,306,1915,84.93,14.19,8.6531
2000-09-08 00:01:48,445.0,549.15,1351.13,1117.11,3.91,5.71,138.69,2212.04,8325.62,1.03,41.84,130.77,2388.09,8092.63,9.2905,0.02,331,2212,100.0,10.62,6.3859
2000-09-09 00:01:48,449.44,554.92,1358.48,1123.11,5.48,7.99,195.83,2223.02,8352.02,1.03,41.69,184.11,2388.11,8073.77,9.2687,0.02,332,2223,100.0,14.91,8.9157
2000-09-10 00:01:48,449.44,554.83,1363.5,1125.49,5.48,7.99,195.0,2222.98,8350.97,1.03,41.54,183.85,2388.11,8074.76,9.2641,0.02,332,2223,100.0,14.98,8.9298
2000-09-11 00:01:48,445.0,548.52,1345.12,1124.82,3.91,5.71,140.19,2212.0,8327.21,1.02,41.77,131.47,2388.06,8089.42,9.265,0.02,329,2212,100.0,10.69,6.4238
2000-09-12 00:01:48,518.67,642.03,1584.21,1399.47,14.62,21.6,555.89,2388.09,9058.41,1.3,47.11,524.07,2388.03,8140.69,8.3699,0.03,392,2388,100.0,39.14,23.3794
2000-09-13 00:01:48,445.0,549.07,1347.1,1121.84,3.91,5.71,139.04,2212.05,8325.17,1.03,41.91,131.18,2388.05,8087.58,9.2859,0.02,331,2212,100.0,10.68,6.4637
2000-09-14 00:01:48,462.54,537.25,1262.45,1039.48,7.05,9.02,176.3,1915.35,8019.2,0.94,36.56,165.15,2028.33,7879.56,10.8409,0.02,305,1915,84.93,14.38,8.6091
2000-09-15 00:01:48,491.19,607.45,1479.67,1241.17,9.35,13.64,335.9,2323.95,8724.26,1.08,44.11,316.35,2388.07,8067.23,9.146,0.02,364,2324,100.0,24.71,14.7106
2000-09-16 00:01:48,491.19,607.34,1482.46,1237.37,9.35,13.64,336.29,2323.92,8724.25,1.08,44.14,316.29,2388.07,8061.81,9.1265,0.02,363,2324,100.0,24.67,14.7534
2000-09-17 00:01:48,518.67,642.45,1585.33,1395.12,14.62,21.6,557.02,2388.05,9061.74,1.3,47.29,524.04,2388.05,8137.3,8.3517,0.03,391,2388,100.0,39.13,23.4697
2000-09-18 00:01:48,445.0,549.08,1347.6,1117.1,3.91,5.7,139.21,2212.02,8323.95,1.03,41.87,131.37,2388.06,8088.6,9.2987,0.02,331,2212,100.0,10.65,6.4273
2000-09-19 00:01:48,449.44,555.02,1362.49,1121.09,5.48,7.99,195.46,2223.02,8355.19,1.03,41.86,183.75,2388.13,8069.78,9.218,0.02,330,2223,100.0,14.96,8.9672
2000-09-20 00:01:48,518.67,642.41,1585.37,1390.24,14.62,21.6,556.65,2388.09,9060.08,1.3,46.89,525.03,2388.03,8145.99,8.3534,0.03,391,2388,100.0,39.2,23.4984
2000-09-21 00:01:48,491.19,606.95,1492.74,1241.97,9.35,13.64,336.03,2323.95,8726.67,1.08,44.03,315.94,2388.09,8063.42,9.1454,0.02,365,2324,100.0,24.69,14.7708
2000-09-22 00:01:48,445.0,549.21,1347.53,1114.79,3.91,5.71,139.45,2212.04,8329.13,1.02,41.74,130.66,2388.15,8086.67,9.2959,0.02,330,2212,100.0,10.63,6.3331
2000-09-23 00:01:48,445.0,549.46,1356.72,1121.13,3.91,5.71,139.24,2211.96,8320.75,1.03,41.89,131.42,2388.05,8085.61,9.294,0.02,329,2212,100.0,10.63,6.4462
2000-09-24 00:01:48,445.0,549.16,1351.3,1118.47,3.91,5.71,139.61,2211.98,8328.34,1.03,42.08,131.49,2388.12,8093.74,9.2778,0.02,329,2212,100.0,10.72,6.3531
2000-09-25 00:01:48,518.67,641.73,1581.96,1398.1,14.62,21.6,556.52,2388.08,9062.76,1.3,47.19,524.51,2388.06,8144.98,8.3817,0.03,392,2388,100.0,39.14,23.5136
2000-09-26 00:01:48,445.0,549.07,1343.6,1120.81,3.91,5.71,139.77,2212.03,8322.08,1.03,41.97,131.39,2388.11,8087.79,9.3282,0.02,331,2212,100.0,10.67,6.4652
2000-09-27 00:01:48,445.0,548.87,1347.36,1114.43,3.91,5.71,138.63,2211.98,8323.44,1.02,41.84,131.28,2388.12,8088.27,9.3295,0.02,329,2212,100.0,10.76,6.4533
2000-09-28 00:01:48,489.05,604.6,1493.75,1303.54,10.52,15.48,396.18,2318.84,8786.84,1.26,45.02,372.88,2388.04,8132.67,8.6152,0.03,369,2319,100.0,28.81,17.2466
2000-09-29 00:01:48,449.44,555.2,1355.85,1120.61,5.48,7.99,194.98,2222.99,8361.68,1.03,41.59,183.7,2388.08,8072.76,9.228,0.02,332,2223,100.0,15.05,8.9711
2000-09-30 00:01:48,445.0,549.72,1351.78,1119.22,3.91,5.71,139.73,2211.98,8335.58,1.03,41.76,131.21,2388.11,8089.62,9.2895,0.02,331,2212,100.0,10.62,6.4365
2000-10-01 00:01:48,449.44,555.18,1360.87,1125.92,5.48,7.99,195.36,2223.04,8350.22,1.03,41.69,183.65,2388.09,8074.2,9.23,0.02,333,2223,100.0,15.03,8.8928
2000-10-02 00:01:48,518.67,642.06,1585.55,1401.56,14.62,21.6,556.82,2388.15,9062.89,1.3,47.3,523.81,2388.11,8144.93,8.3747,0.03,392,2388,100.0,39.15,23.5705
2000-10-03 00:01:48,445.0,549.16,1351.41,1122.86,3.91,5.71,139.09,2212.05,8323.67,1.02,41.88,131.46,2388.14,8091.88,9.2975,0.02,329,2212,100.0,10.87,6.2898
2000-10-04 00:01:48,489.05,604.58,1499.18,1300.4,10.52,15.48,396.0,2318.87,8789.83,1.26,45.26,373.33,2388.07,8129.77,8.6065,0.03,369,2319,100.0,28.78,17.1367
2000-10-05 00:01:48,462.54,536.48,1258.7,1039.58,7.05,9.02,176.91,1915.4,8007.37,0.94,36.56,165.04,2028.27,7876.64,10.8024,0.02,307,1915,84.93,14.43,8.6587
2000-10-06 00:01:48,462.54,536.65,1261.45,1047.39,7.05,9.02,176.14,1915.42,8009.91,0.94,36.66,165.49,2028.33,7880.08,10.8051,0.02,306,1915,84.93,14.27,8.5694
2000-10-07 00:01:48,489.05,604.15,1493.28,1306.29,10.52,15.48,396.1,2318.91,8781.88,1.26,45.27,373.23,2388.16,8136.75,8.5934,0.03,369,2319,100.0,28.81,17.1535
2000-10-08 00:01:48,518.67,642.33,1579.32,1398.11,14.62,21.6,557.21,2388.08,9065.75,1.3,47.26,524.51,2388.04,8145.35,8.3467,0.03,393,2388,100.0,39.22,23.535
2000-10-09 00:01:48,445.0,549.47,1347.18,1115.55,3.91,5.71,138.89,2211.99,8325.89,1.02,41.75,130.97,2388.15,8083.33,9.275,0.02,330,2212,100.0,10.84,6.3066
2000-10-10 00:01:48,491.19,607.25,1485.15,1245.28,9.35,13.64,337.08,2323.96,8729.55,1.08,44.22,316.05,2388.15,8066.03,9.1637,0.02,362,2324,100.0,24.6,14.8722
2000-10-11 00:01:48,449.44,555.41,1361.33,1125.39,5.48,7.99,195.32,2223.04,8359.31,1.03,41.73,183.74,2388.09,8075.18,9.249,0.02,332,2223,100.0,15.06,9.0166
2000-10-12 00:01:48,445.0,549.18,1352.48,1116.34,3.91,5.71,139.31,2211.95,8326.75,1.03,41.84,130.83,2388.14,8088.85,9.3063,0.02,329,2212,100.0,10.56,6.3011
2000-10-13 00:01:48,462.54,536.61,1256.0,1037.59,7.05,9.01,175.94,1915.42,8012.88,0.94,36.67,164.93,2028.27,7875.5,10.8257,0.02,307,1915,84.93,14.45,8.6311
2000-10-14 00:01:48,449.44,555.65,1357.85,1118.22,5.48,7.99,195.6,2222.98,8357.43,1.03,41.9,183.8,2388.08,8067.8,9.2406,0.02,331,2223,100.0,14.88,8.962
2000-10-15 00:01:48,518.67,642.25,1582.24,1399.53,14.62,21.6,556.62,2388.1,9058.11,1.3,47.35,524.54,2388.03,8145.07,8.3869,0.03,393,2388,100.0,39.19,23.6243
2000-10-16 00:01:48,445.0,549.32,1349.14,1121.5,3.91,5.71,139.31,2211.98,8323.59,1.03,41.93,131.11,2388.05,8099.37,9.2894,0.02,330,2212,100.0,10.75,6.4405
2000-10-17 00:01:48,449.44,555.28,1367.51,1129.0,5.48,7.99,195.86,2223.09,8355.14,1.03,41.72,183.97,2388.12,8071.5,9.2154,0.02,333,2223,100.0,14.97,8.957
2000-10-18 00:01:48,489.05,604.15,1497.9,1301.0,10.52,15.48,396.49,2318.94,8779.49,1.26,45.29,373.79,2388.12,8136.19,8.5745,0.03,370,2319,100.0,28.58,17.366
2000-10-19 00:01:48,445.0,549.37,1352.5,1123.39,3.91,5.7,139.16,2212.03,8320.84,1.02,41.88,131.0,2388.19,8093.77,9.3042,0.02,331,2212,100.0,10.99,6.3834
2000-10-20 00:01:48,491.19,606.8,1489.55,1241.48,9.35,13.64,335.93,2323.99,8726.85,1.08,44.03,316.44,2388.1,8063.58,9.1607,0.02,364,2324,100.0,24.51,14.7713
2000-10-21 00:01:48,489.05,604.05,1494.68,1294.84,10.52,15.48,396.39,2318.89,8782.83,1.26,45.14,373.28,2388.12,8142.19,8.6135,0.03,369,2319,100.0,28.89,17.2109
2000-10-22 00:01:48,445.0,549.74,1352.38,1114.4,3.91,5.71,138.93,2212.03,8318.3,1.03,41.93,131.58,2388.13,8090.69,9.3026,0.02,329,2212,100.0,10.57,6.4164
2000-10-23 00:01:48,489.05,604.69,1494.67,1302.15,10.52,15.48,396.64,2318.91,8791.39,1.26,45.21,373.48,2388.08,8137.5,8.617,0.03,368,2319,100.0,28.82,17.2106
2000-10-24 00:01:48,449.44,555.2,1367.08,1120.48,5.48,7.99,196.11,2223.01,8353.8,1.03,41.83,184.51,2388.19,8077.28,9.2369,0.02,333,2223,100.0,15.03,9.0249
