Artficial_timestamp,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
2000-06-12 00:01:38,489.05,604.2,1493.0,1301.01,10.52,15.49,395.25,2318.82,8783.12,1.26,45.18,372.0,2388.1,8134.74,8.6174,0.03,369,2319,100.0,28.8,17.1589
2000-06-13 00:01:38,518.67,642.25,1584.95,1407.32,14.62,21.61,553.41,2387.99,9056.83,1.3,47.35,521.81,2388.08,8137.3,8.4113,0.03,392,2388,100.0,38.97,23.3947
2000-06-14 00:01:38,518.67,642.15,1587.31,1398.14,14.62,21.61,553.99,2388.04,9055.39,1.3,47.22,521.83,2388.05,8134.65,8.3935,0.03,392,2388,100.0,38.85,23.2953
2000-06-15 00:01:38,445.0,549.38,1350.72,1119.4,3.91,5.71,139.35,2212.01,8329.34,1.02,41.9,130.62,2388.06,8089.37,9.3684,0.02,329,2212,100.0,10.54,6.3776
2000-06-16 00:01:38,462.54,537.46,1261.97,1050.72,7.05,9.03,176.06,1915.35,8015.97,0.94,36.65,164.55,2028.32,7874.42,10.8661,0.02,306,1915,84.93,14.39,8.6165
2000-06-17 00:01:38,449.44,555.42,1366.95,1128.21,5.48,8.0,193.96,2223.04,8348.36,1.02,41.73,183.51,2388.02,8068.87,9.3163,0.02,334,2223,100.0,15.01,8.9964
2000-06-18 00:01:38,445.0,548.99,1346.29,1125.09,3.91,5.71,139.03,2212.0,8325.05,1.02,41.83,130.48,2388.03,8089.43,9.3384,0.02,330,2212,100.0,10.57,6.3726
2000-06-19 00:01:38,445.0,549.36,1354.92,1118.54,3.91,5.71,139.02,2211.95,8325.99,1.02,41.82,130.6,2388.02,8078.79,9.3192,0.02,330,2212,100.0,10.54,6.3386
2000-06-20 00:01:38,489.05,604.21,1496.93,1296.11,10.52,15.49,394.83,2318.84,8778.97,1.26,45.3,372.45,2388.06,8127.7,8.6075,0.03,369,2319,100.0,28.76,17.2326
2000-06-21 00:01:38,462.54,537.07,1254.69,1042.86,7.05,9.02,174.86,1915.37,8003.59,0.94,36.71,164.46,2028.32,7876.14,10.873,0.02,307,1915,84.93,14.32,8.6705
2000-06-22 00:01:38,462.54,536.78,1249.19,1045.75,7.05,9.02,176.0,1915.33,8012.47,0.94,36.63,164.71,2028.19,7873.52,10.8816,0.02,307,1915,84.93,14.25,8.5735
2000-06-23 00:01:38,518.67,642.12,1583.54,1398.08,14.62,21.61,554.04,2388.02,9057.24,1.3,47.09,521.99,2388.04,8135.43,8.4032,0.03,392,2388,100.0,38.94,23.3569
2000-06-24 00:01:38,518.67,641.79,1585.33,1401.89,14.62,21.61,554.29,2388.04,9056.96,1.3,47.45,521.61,2388.05,8140.49,8.4328,0.03,390,2388,100.0,39.2,23.432
2000-06-25 00:01:38,518.67,641.74,1591.4,1401.21,14.62,21.61,554.03,2388.01,9066.99,1.3,47.33,522.09,2388.02,8139.06,8.4255,0.03,392,2388,100.0,39.25,23.3963
2000-06-26 00:01:38,491.19,606.99,1481.3,1247.79,9.35,13.65,335.0,2323.95,8727.68,1.08,44.23,315.96,2388.05,8063.38,9.2253,0.02,362,2324,100.0,24.57,14.6239
2000-06-27 00:01:38,445.0,549.34,1354.49,1123.45,3.91,5.71,138.78,2212.0,8324.81,1.02,41.97,131.03,2388.11,8092.32,9.3471,0.02,329,2212,100.0,10.68,6.398
2000-06-28 00:01:38,518.67,642.86,1592.76,1401.16,14.62,21.61,554.84,2388.03,9059.35,1.3,47.5,522.17,2388.05,8140.85,8.3896,0.03,392,2388,100.0,39.04,23.4545
2000-06-29 00:01:38,445.0,549.1,1356.81,1121.29,3.91,5.71,139.32,2212.03,8329.12,1.02,41.91,130.88,2388.07,8092.45,9.3239,0.02,330,2212,100.0,10.58,6.2063
2000-06-30 00:01:38,491.19,607.43,1481.54,1248.37,9.35,13.66,335.07,2323.94,8726.7,1.08,44.06,315.33,2388.09,8066.37,9.1906,0.02,365,2324,100.0,24.6,14.6895
2000-07-01 00:01:38,445.0,549.16,1352.47,1121.23,3.91,5.71,138.3,2212.01,8324.38,1.02,41.94,130.44,2388.04,8090.07,9.3114,0.02,329,2212,100.0,10.69,6.4682
2000-07-02 00:01:38,445.0,549.61,1349.45,1112.56,3.91,5.72,139.26,2211.91,8320.65,1.02,42.08,130.82,2388.04,8083.59,9.321,0.02,330,2212,100.0,10.7,6.3449
2000-07-03 00:01:38,462.54,536.63,1255.5,1044.86,7.05,9.02,175.62,1915.37,8015.98,0.94,36.58,164.74,2028.27,7876.25,10.8659,0.02,307,1915,84.93,14.31,8.6433
2000-07-04 00:01:38,449.44,555.92,1361.57,1121.02,5.48,8.0,194.42,2223.05,8343.52,1.02,41.55,183.33,2388.15,8070.83,9.2815,0.02,334,2223,100.0,14.93,9.0088
2000-07-05 00:01:38,445.0,549.03,1350.87,1120.73,3.91,5.72,139.09,2211.93,8325.64,1.02,42.0,130.45,2388.04,8087.59,9.3732,0.02,328,2212,100.0,10.79,6.3794
2000-07-06 00:01:38,445.0,549.39,1350.9,1120.49,3.91,5.71,138.32,2211.98,8321.5,1.02,42.17,130.95,2388.02,8086.87,9.3612,0.02,331,2212,100.0,10.55,6.3578
2000-07-07 00:01:38,491.19,607.07,1482.7,1247.26,9.35,13.65,334.59,2323.99,8724.22,1.08,44.12,315.24,2388.04,8068.33,9.2077,0.02,364,2324,100.0,24.49,14.7025
2000-07-08 00:01:38,518.67,642.46,1579.59,1403.86,14.62,21.61,554.71,2388.06,9061.41,1.3,47.18,522.19,2388.03,8139.31,8.4068,0.03,392,2388,100.0,39.02,23.3984
2000-07-09 00:01:38,462.54,537.09,1263.33,1042.14,7.05,9.02,175.09,1915.44,8015.69,0.94,36.64,164.82,2028.23,7877.14,10.853,0.02,306,1915,84.93,14.2,8.4954
2000-07-10 00:01:38,518.67,642.33,1589.23,1397.14,14.62,21.61,553.56,2388.04,9049.31,1.3,47.28,521.85,2388.04,8138.08,8.394,0.03,393,2388,100.0,39.03,23.3466
2000-07-11 00:01:38,449.44,555.53,1359.09,1127.45,5.48,8.0,194.91,2223.07,8356.74,1.02,41.83,183.21,2388.17,8069.72,9.2963,0.02,333,2223,100.0,14.76,8.8804
2000-07-12 00:01:38,462.54,536.96,1260.82,1041.97,7.05,9.02,175.21,1915.41,8011.36,0.94,36.52,164.76,2028.29,7880.24,10.8772,0.02,306,1915,84.93,14.1,8.5644
2000-07-13 00:01:38,491.19,606.95,1479.33,1244.11,9.35,13.65,335.18,2323.95,8724.19,1.08,44.33,315.44,2388.05,8062.84,9.2015,0.02,364,2324,100.0,24.49,14.7098
2000-07-14 00:01:38,462.54,536.57,1257.2,1045.16,7.05,9.03,175.73,1915.36,8015.91,0.94,36.45,164.58,2028.37,7873.34,10.8724,0.02,305,1915,84.93,14.53,8.5985
2000-07-15 00:01:38,491.19,607.42,1488.24,1251.11,9.35,13.65,334.49,2323.94,8730.7,1.08,44.23,315.26,2388.11,8069.83,9.1405,0.02,364,2324,100.0,24.61,14.7791
2000-07-16 00:01:38,489.05,604.57,1496.01,1297.89,10.52,15.49,394.75,2318.86,8781.63,1.26,45.25,371.71,2388.05,8132.1,8.6256,0.03,370,2319,100.0,28.52,17.2448
2000-07-17 00:01:38,445.0,549.78,1357.84,1118.48,3.91,5.72,138.7,2211.99,8321.91,1.02,41.92,130.66,2388.09,8090.06,9.3683,0.02,329,2212,100.0,10.46,6.3598
2000-07-18 00:01:38,445.0,549.52,1347.44,1123.2,3.91,5.72,139.52,2212.01,8318.74,1.02,42.03,130.09,2388.11,8089.02,9.389,0.02,330,2212,100.0,10.68,6.3319
2000-07-19 00:01:38,445.0,549.65,1349.63,1124.37,3.91,5.71,138.11,2212.01,8328.27,1.02,41.89,130.66,2388.1,8087.59,9.34,0.02,330,2212,100.0,10.82,6.3536
2000-07-20 00:01:38,489.05,604.94,1490.95,1309.05,10.52,15.49,395.3,2318.88,8786.11,1.26,45.22,371.77,2388.13,8135.85,8.6369,0.03,369,2319,100.0,28.77,17.1515
2000-07-21 00:01:38,491.19,607.88,1484.11,1246.13,9.35,13.66,335.23,2323.94,8724.28,1.08,44.31,315.42,2388.07,8066.96,9.1976,0.02,364,2324,100.0,24.49,14.7451
2000-07-22 00:01:38,491.19,607.65,1481.61,1246.73,9.35,13.66,335.33,2323.97,8728.85,1.08,44.45,315.07,2388.08,8064.39,9.182,0.02,365,2324,100.0,24.63,14.834
2000-07-23 00:01:38,462.54,536.12,1257.3,1048.94,7.05,9.03,174.92,1915.41,8009.97,0.94,36.64,164.63,2028.26,7877.66,10.9059,0.02,308,1915,84.93,14.34,8.593
2000-07-24 00:01:38,489.05,604.62,1491.39,1300.71,10.52,15.49,394.46,2318.86,8778.79,1.26,45.25,372.03,2388.08,8135.18,8.642,0.03,368,2319,100.0,28.73,17.2064
2000-07-25 00:01:38,445.0,549.48,1348.2,1124.27,3.91,5.71,138.22,2211.99,8321.66,1.02,42.19,131.35,2388.12,8083.76,9.3335,0.02,332,2212,100.0,10.58,6.3028
2000-07-26 00:01:38,491.19,607.14,1483.94,1247.51,9.35,13.65,334.88,2323.96,8730.69,1.08,44.2,316.0,2388.08,8061.12,9.1874,0.02,364,2324,100.0,24.72,14.6699
2000-07-27 00:01:38,449.44,555.61,1352.6,1124.96,5.48,8.0,194.43,2222.99,8350.3,1.02,41.79,183.21,2388.14,8071.14,9.2557,0.02,332,2223,100.0,14.99,8.8915
2000-07-28 00:01:38,462.54,537.04,1255.58,1040.02,7.05,9.03,175.45,1915.35,8012.69,0.94,36.52,164.7,2028.27,7875.59,10.8643,0.02,306,1915,84.93,14.23,8.6151
2000-07-29 00:01:38,445.0,548.96,1354.49,1126.05,3.91,5.71,139.25,2212.0,8324.01,1.02,41.94,130.31,2388.07,8089.25,9.3531,0.02,330,2212,100.0,10.82,6.3897
2000-07-30 00:01:38,445.0,549.55,1353.63,1122.23,3.91,5.71,138.6,2212.03,8318.59,1.02,42.01,130.59,2388.15,8092.4,9.3537,0.02,330,2212,100.0,10.56,6.4597
2000-07-31 00:01:38,489.05,604.57,1494.83,1311.31,10.52,15.49,394.61,2318.82,8782.51,1.26,45.3,372.08,2388.03,8131.41,8.635,0.03,369,2319,100.0,28.68,17.1806
2000-08-01 00:01:38,445.0,549.29,1347.97,1117.46,3.91,5.71,138.95,2212.0,8325.21,1.02,42.0,130.92,2388.08,8084.98,9.3383,0.02,329,2212,100.0,10.73,6.4754
2000-08-02 00:01:38,445.0,549.63,1348.26,1122.43,3.91,5.72,138.2,2211.95,8327.5,1.02,42.06,130.89,2388.11,8087.19,9.3598,0.02,330,2212,100.0,10.54,6.4577
2000-08-03 00:01:38,462.54,536.98,1263.7,1038.45,7.05,9.02,175.61,1915.45,8013.13,0.94,36.68,164.67,2028.33,7879.17,10.8951,0.02,308,1915,84.93,14.23,8.7008
2000-08-04 00:01:38,462.54,536.84,1256.82,1043.79,7.05,9.03,174.88,1915.39,8016.19,0.94,36.49,164.58,2028.31,7869.43,10.9021,0.02,307,1915,84.93,14.2,8.5384
2000-08-05 00:01:38,449.44,555.28,1365.63,1125.74,5.48,8.0,194.88,2223.04,8356.02,1.02,41.71,183.55,2388.09,8075.57,9.3086,0.02,335,2223,100.0,14.73,8.9191
2000-08-06 00:01:38,489.05,604.59,1498.79,1310.27,10.52,15.49,395.39,2318.85,8784.27,1.26,45.22,371.52,2388.12,8136.0,8.62,0.03,369,2319,100.0,28.39,17.1758
2000-08-07 00:01:38,462.54,536.91,1257.24,1047.97,7.05,9.02,175.9,1915.44,8001.7,0.94,36.56,165.34,2028.32,7876.12,10.8825,0.02,307,1915,84.93,14.15,8.582
2000-08-08 00:01:38,489.05,604.16,1496.98,1309.49,10.52,15.49,394.56,2318.87,8780.01,1.26,45.23,371.95,2388.04,8133.06,8.6198,0.03,371,2319,100.0,28.65,17.1671
2000-08-09 00:01:38,489.05,604.61,1500.02,1304.8,10.52,15.49,394.89,2318.87,8774.74,1.26,45.27,372.25,2388.07,8132.19,8.6359,0.03,368,2319,100.0,28.53,17.2323
2000-08-10 00:01:38,462.54,536.96,1259.41,1042.71,7.05,9.03,175.19,1915.38,8008.64,0.94,36.48,164.79,2028.29,7876.62,10.8875,0.02,305,1915,84.93,14.36,8.5965
2000-08-11 00:01:38,462.54,536.35,1259.2,1045.8,7.05,9.02,176.03,1915.39,8010.47,0.94,36.46,164.91,2028.3,7882.33,10.8751,0.02,307,1915,84.93,14.36,8.5678
2000-08-12 00:01:38,518.67,642.17,1593.45,1403.42,14.62,21.61,554.32,2388.08,9056.43,1.3,47.36,522.24,2388.09,8143.59,8.4324,0.03,390,2388,100.0,39.1,23.3613
2000-08-13 00:01:38,489.05,604.35,1501.82,1299.71,10.52,15.49,394.9,2318.86,8786.29,1.26,45.34,372.11,2388.09,8140.92,8.6107,0.03,369,2319,100.0,28.55,17.135
2000-08-14 00:01:38,449.44,555.04,1367.49,1122.88,5.48,8.0,194.22,2223.09,8357.66,1.02,41.73,183.44,2388.13,8069.26,9.3058,0.02,333,2223,100.0,14.87,8.8747
2000-08-15 00:01:38,489.05,604.08,1497.53,1311.44,10.52,15.49,393.94,2318.87,8783.73,1.26,45.28,371.73,2388.1,8132.85,8.6548,0.03,370,2319,100.0,28.71,17.1409
2000-08-16 00:01:38,491.19,607.38,1482.8,1244.25,9.35,13.65,334.53,2323.99,8723.82,1.07,44.11,315.52,2388.13,8065.15,9.2172,0.02,362,2324,100.0,24.58,14.7989
2000-08-17 00:01:38,445.0,549.48,1357.74,1121.32,3.91,5.72,138.73,2212.08,8327.14,1.02,41.99,130.98,2388.15,8094.1,9.3807,0.02,330,2212,100.0,10.6,6.2925
2000-08-18 00:01:38,445.0,549.47,1343.05,1109.52,3.91,5.72,138.76,2212.03,8324.64,1.02,42.07,130.72,2388.1,8091.46,9.3388,0.02,330,2212,100.0,10.66,6.2995
2000-08-19 00:01:38,491.19,606.94,1491.31,1249.6,9.35,13.65,334.6,2323.96,8729.76,1.08,44.23,315.12,2388.11,8065.75,9.2115,0.02,363,2324,100.0,24.6,14.5981
2000-08-20 00:01:38,518.67,642.44,1584.93,1402.2,14.62,21.61,553.74,2388.04,9059.98,1.3,47.42,522.35,2388.04,8140.92,8.4195,0.03,393,2388,100.0,39.01,23.4319
2000-08-21 00:01:38,462.54,537.08,1253.82,1047.02,7.05,9.02,174.84,1915.4,8021.17,0.94,36.52,164.97,2028.31,7877.8,10.8558,0.02,307,1915,84.93,14.42,8.5939
2000-08-22 00:01:38,445.0,549.73,1354.45,1127.99,3.91,5.72,138.3,2212.0,8320.69,1.02,41.97,130.86,2388.12,8087.54,9.3506,0.02,330,2212,100.0,10.5,6.4536
2000-08-23 00:01:38,445.0,549.59,1356.19,1118.06,3.91,5.71,139.3,2212.05,8322.66,1.02,41.88,130.42,2388.1,8096.01,9.3754,0.02,330,2212,100.0,10.69,6.3965
2000-08-24 00:01:38,518.67,642.69,1581.65,1400.04,14.62,21.61,554.53,2388.03,9059.07,1.3,47.44,521.24,2388.05,8146.08,8.3897,0.03,392,2388,100.0,39.03,23.4148
2000-08-25 00:01:38,462.54,537.28,1262.84,1040.63,7.05,9.02,174.95,1915.4,8013.73,0.94,36.61,164.47,2028.29,7873.23,10.89,0.02,307,1915,84.93,14.25,8.6497
2000-08-26 00:01:38,489.05,604.37,1494.7,1300.84,10.52,15.49,394.48,2318.92,8780.03,1.26,45.25,371.95,2388.07,8141.15,8.6062,0.03,369,2319,100.0,28.54,17.0873
2000-08-27 00:01:38,449.44,555.88,1360.68,1123.85,5.48,8.0,194.26,2223.05,8363.75,1.02,41.77,183.51,2388.15,8073.58,9.3127,0.02,332,2223,100.0,14.83,9.0002
2000-08-28 00:01:38,445.0,549.35,1346.87,1121.96,3.91,5.71,138.53,2211.98,8334.89,1.02,41.92,130.88,2388.13,8092.55,9.3634,0.02,331,2212,100.0,10.68,6.3728
2000-08-29 00:01:38,489.05,604.41,1496.63,1303.4,10.52,15.49,394.72,2318.82,8787.28,1.26,45.25,372.04,2388.06,8134.1,8.6352,0.03,369,2319,100.0,28.71,17.2778
2000-08-30 00:01:38,462.54,536.51,1256.69,1039.47,7.05,9.03,175.2,1915.38,8009.14,0.94,36.63,165.03,2028.33,7881.38,10.9007,0.02,307,1915,84.93,14.41,8.5474
2000-08-31 00:01:38,449.44,555.34,1357.4,1126.8,5.48,8.0,195.36,2223.1,8358.6,1.02,41.65,182.9,2388.19,8072.88,9.2747,0.02,332,2223,100.0,14.84,8.9126
2000-09-01 00:01:38,445.0,549.43,1344.06,1122.31,3.91,5.72,138.62,2212.0,8323.41,1.02,41.97,130.85,2388.09,8089.57,9.3351,0.02,331,2212,100.0,10.42,6.4875
2000-09-02 00:01:38,445.0,549.41,1350.32,1119.86,3.91,5.71,138.53,2212.04,8327.94,1.02,41.98,130.61,2388.09,8092.23,9.3169,0.02,329,2212,100.0,10.58,6.3368
2000-09-03 00:01:38,462.54,536.8,1257.77,1032.99,7.05,9.03,175.46,1915.44,8014.98,0.94,36.83,165.16,2028.27,7881.82,10.8756,0.02,306,1915,84.93,14.24,8.5823
2000-09-04 00:01:38,518.67,642.53,1587.08,1403.83,14.62,21.61,553.91,2388.01,9060.33,1.3,47.23,522.64,2388.0,8144.69,8.4459,0.03,392,2388,100.0,38.79,23.3704
2000-09-05 00:01:38,489.05,605.22,1496.9,1307.06,10.52,15.49,395.46,2318.88,8784.13,1.26,45.37,371.62,2388.11,8131.08,8.6344,0.03,369,2319,100.0,28.51,17.1462
2000-09-06 00:01:38,449.44,554.97,1362.42,1124.7,5.48,8.0,194.54,2223.01,8352.05,1.02,41.88,183.02,2388.14,8074.04,9.2894,0.02,333,2223,100.0,15.03,8.9063
2000-09-07 00:01:38,462.54,536.05,1255.16,1049.4,7.05,9.03,175.43,1915.51,8014.08,0.94,36.32,164.74,2028.37,7881.68,10.8902,0.02,307,1915,84.93,14.25,8.4773
2000-09-08 00:01:38,445.0,550.0,1348.11,1118.47,3.91,5.72,138.74,2212.02,8329.3,1.02,41.92,130.15,2388.06,8087.81,9.3408,0.02,330,2212,100.0,10.65,6.4068
2000-09-09 00:01:38,445.0,549.3,1348.39,1125.78,3.91,5.71,139.79,2212.06,8326.68,1.02,42.03,130.69,2388.13,8092.96,9.3259,0.02,330,2212,100.0,10.5,6.3834
2000-09-10 00:01:38,489.05,604.87,1491.34,1299.45,10.52,15.5,395.03,2318.93,8785.82,1.26,45.22,371.77,2388.13,8132.23,8.6652,0.03,369,2319,100.0,28.67,17.1096
2000-09-11 00:01:38,462.54,536.65,1264.97,1038.55,7.05,9.03,175.32,1915.47,8019.35,0.94,36.59,164.82,2028.37,7882.99,10.8932,0.02,307,1915,84.93,14.33,8.5065
2000-09-12 00:01:38,445.0,549.35,1351.2,1127.95,3.91,5.72,138.57,2212.08,8329.69,1.02,42.12,130.9,2388.15,8099.38,9.3437,0.02,330,2212,100.0,10.69,6.3249
2000-09-13 00:01:38,445.0,549.5,1349.84,1124.93,3.91,5.71,139.08,2212.05,8327.94,1.02,42.0,130.05,2388.09,8093.48,9.3449,0.02,328,2212,100.0,10.56,6.4086
2000-09-14 00:01:38,449.44,555.79,1357.26,1123.45,5.48,8.0,195.44,2223.09,8355.77,1.02,41.89,183.16,2388.19,8071.69,9.3152,0.02,334,2223,100.0,14.69,8.93
2000-09-15 00:01:38,449.44,555.49,1362.14,1128.66,5.48,8.0,194.28,2223.09,8358.06,1.02,41.84,183.07,2388.22,8074.72,9.3165,0.02,334,2223,100.0,14.9,8.9138
2000-09-16 00:01:38,449.44,555.27,1361.6,1119.71,5.48,8.0,194.34,2223.09,8360.24,1.02,41.86,183.72,2388.16,8079.2,9.2967,0.02,333,2223,100.0,14.8,8.9011
2000-09-17 00:01:38,462.54,537.02,1251.21,1050.03,7.05,9.02,175.44,1915.51,8015.89,0.94,36.61,164.99,2028.34,7875.19,10.8634,0.02,307,1915,84.93,14.25,8.4725
2000-09-18 00:01:38,462.54,537.03,1259.04,1046.89,7.05,9.03,175.0,1915.43,8016.01,0.94,36.8,164.96,2028.39,7881.84,10.8762,0.02,307,1915,84.93,14.22,8.5513
2000-09-19 00:01:38,445.0,549.25,1353.01,1124.1,3.91,5.71,139.44,2212.04,8324.7,1.02,41.93,131.34,2388.09,8093.6,9.3102,0.02,330,2212,100.0,10.6,6.3411
2000-09-20 00:01:38,518.67,642.16,1592.85,1397.55,14.62,21.61,553.67,2388.05,9056.75,1.3,47.32,522.23,2388.11,8150.6,8.4446,0.03,392,2388,100.0,38.98,23.2853
2000-09-21 00:01:38,491.19,607.03,1486.22,1247.28,9.35,13.66,334.67,2323.98,8730.4,1.08,44.3,315.52,2388.11,8068.96,9.1679,0.02,363,2324,100.0,24.46,14.6547
2000-09-22 00:01:38,449.44,555.21,1366.17,1122.85,5.48,8.0,194.9,2223.1,8359.78,1.02,41.7,182.87,2388.21,8071.96,9.3403,0.02,333,2223,100.0,14.94,8.9049
2000-09-23 00:01:38,462.54,536.08,1261.68,1046.6,7.05,9.02,175.13,1915.47,8011.29,0.94,36.76,165.36,2028.34,7879.66,10.8964,0.02,307,1915,84.93,14.36,8.5081
2000-09-24 00:01:38,489.05,604.47,1501.14,1304.45,10.52,15.49,394.9,2318.85,8787.35,1.26,45.29,371.56,2388.1,8138.47,8.6627,0.03,369,2319,100.0,28.7,17.1925
2000-09-25 00:01:38,445.0,549.93,1354.86,1128.64,3.91,5.72,139.25,2212.08,8326.97,1.02,41.99,131.01,2388.17,8091.83,9.3516,0.02,329,2212,100.0,10.54,6.409
2000-09-26 00:01:38,462.54,536.91,1263.08,1044.52,7.05,9.03,175.5,1915.5,8017.66,0.94,36.63,164.34,2028.35,7873.91,10.8696,0.02,306,1915,84.93,14.28,8.5633
2000-09-27 00:01:38,449.44,555.45,1362.18,1123.58,5.48,8.0,194.34,2223.08,8362.36,1.02,41.77,183.13,2388.19,8078.36,9.3296,0.02,333,2223,100.0,14.69,8.9438
2000-09-28 00:01:38,445.0,549.38,1346.47,1115.45,3.91,5.72,138.5,2212.04,8327.65,1.02,42.07,130.53,2388.15,8093.33,9.3521,0.02,332,2212,100.0,10.64,6.4167
2000-09-29 00:01:38,518.67,642.34,1591.05,1405.07,14.62,21.61,554.01,2388.04,9064.0,1.3,47.34,522.17,2388.04,8146.19,8.4384,0.03,392,2388,100.0,39.09,23.2735
2000-09-30 00:01:38,449.44,555.79,1368.19,1123.16,5.48,8.0,195.04,2223.17,8355.3,1.02,41.87,183.47,2388.23,8078.14,9.2736,0.02,334,2223,100.0,14.98,8.7833
2000-10-01 00:01:38,445.0,549.67,1348.91,1127.74,3.91,5.71,138.88,2212.07,8335.44,1.02,41.83,130.65,2388.15,8091.42,9.3536,0.02,331,2212,100.0,10.43,6.4421
2000-10-02 00:01:38,449.44,555.6,1359.74,1128.63,5.48,8.0,194.96,2223.09,8354.45,1.02,41.83,183.01,2388.24,8080.74,9.3043,0.02,333,2223,100.0,14.88,9.0646
2000-10-03 00:01:38,449.44,555.92,1365.92,1136.94,5.48,8.0,195.49,2223.18,8356.25,1.02,41.92,183.61,2388.23,8077.36,9.3286,0.02,333,2223,100.0,14.92,8.9008
2000-10-04 00:01:38,445.0,549.34,1353.12,1122.6,3.91,5.72,139.21,2212.09,8330.5,1.02,42.01,130.85,2388.16,8095.98,9.3365,0.02,332,2212,100.0,10.56,6.3459
2000-10-05 00:01:38,518.67,642.8,1585.07,1414.02,14.62,21.61,553.38,2388.04,9067.88,1.3,47.54,521.53,2388.02,8146.23,8.4393,0.03,393,2388,100.0,38.8,23.4031
2000-10-06 00:01:38,489.05,605.03,1497.77,1309.73,10.52,15.49,394.59,2318.93,8785.33,1.26,45.41,371.99,2388.13,8141.27,8.627,0.03,370,2319,100.0,28.74,17.0941
2000-10-07 00:01:38,462.54,536.88,1255.75,1048.82,7.05,9.03,175.61,1915.52,8020.85,0.94,36.76,164.97,2028.45,7882.59,10.8895,0.02,306,1915,84.93,14.32,8.6047
2000-10-08 00:01:38,445.0,549.44,1360.36,1121.25,3.91,5.72,139.62,2212.16,8339.03,1.02,41.97,130.87,2388.28,8098.97,9.3557,0.02,330,2212,100.0,10.71,6.3115
2000-10-09 00:01:38,518.67,642.39,1594.41,1399.04,14.62,21.6,553.83,2388.02,9070.15,1.3,47.22,521.88,2388.06,8149.99,8.4007,0.03,393,2388,100.0,38.7,23.2796
